Reference area,TIME_PERIOD,fb_index,n_obs,tonnes_CO2,hectares,tonnes_oil,sq_km,cubic_m
Norway,2006,84.5,2,5042.294498240649,6793.228571428571,10375.435,95223.51538477693,179.36520000000002
Norway,2007,92.3,2,5126.507987136209,7397.342857142858,10668.414999999999,95222.80769143076,161.98333333333332
Norway,2008,91.5,2,4547.450464315735,7877.414285714286,10654.230000000001,95221.33076812307,155.76416666666665
Norway,2009,77.25,2,4405.439959330192,28367.5,10212.14,95221.19238447692,144.1875
Norway,2010,78.1,2,4569.193617293026,8581.028571428571,10971.525,95217.76153839231,0.1
Norway,2011,76.9,2,4499.324301608592,8419.014285714286,10572.415,95214.40923064615,0.2
Norway,2012,70.85,2,4503.174767986064,8295.4,10671.490000000002,95211.27999943077,0.2
Norway,2013,70.2,2,4804.979497022813,7779.0142857142855,10648.785,113651.9298461154,0.1
Norway,2014,75.85,2,5032.0451843197125,7516.8,10431.609999999999,113646.0523079077,0.13
Norway,2015,65.15,2,5402.584809899866,7204.042857142857,10629.664999999999,113651.72000063077,178.49296333333334
Norway,2016,68.4,2,5418.572049573135,7199.497142857143,10722.29,105858.99500044285,174.851395
Norway,2017,73.85,2,5151.513853945625,7116.674285714286,10885.525,113639.5807688077,175.24206833333332
Norway,2018,69.35,2,5411.729580843521,7022.267142857143,10951.655,113635.27461617693,187.31883000000002
Norway,2019,69.8,2,5545.425085876814,6869.38,10896.265,113630.1169225,178.76462833333332
Norway,2020,73.25,2,4756.029586936102,6851.511428571429,10690.175,113448.37846140002,175.52317666666667
Norway,2021,73.30000000000001,2,5181.687313721437,6815.458571428571,11115.955,113444.09230717692,174.67190666666667
Norway,2022,78.75,2,5259.5234696695425,6968.912857142857,10686.585000000001,113443.03076948461,172.82709283333335
Norway,2023,75.3,2,4450.580544127553,6949.625714285714,10717.51,113441.1615387,169.6820315
Norway,2024,77.3,2,,22587.5,,80740.46666666667,
Poland,2000,100.0,2,47473.77673530808,8464.85,31193.425000000003,84663.33333333333,1024.665714285714
Poland,2001,101.035,2,47956.976990782976,8457.883333333333,31235.32,84685.83333333333,995.3371428571427
Poland,2002,98.19,2,45908.33152822671,7846.466666666667,30813.875,84708.33333333333,1012.1342857142856
Poland,2003,96.19,2,47377.28495871553,11130.471428571429,31705.825,84722.5,951.925641025641
Poland,2004,104.63,2,47086.94500983591,18310.257142857143,32626.574999999997,78303.84615384616,946.1333333333332
Poland,2005,103.715,2,47173.525045202114,29382.214285714286,33135.24,78388.46153769232,917.265
Poland,2006,101.725,2,49544.66948387381,29845.81428571429,34320.03,78454.61538538462,1029.1894736842105
Poland,2007,96.62,2,50010.20646512495,47490.62857142858,34281.8,78521.53846153847,965.5800000000002
Poland,2008,113.42500000000001,2,49179.02377846188,51061.385714285716,34843.91,78560.00000076923,881.2175
Poland,2009,102.445,2,46957.295668741695,58658.27142857143,34290.735,78655.38461538461,889.2950000000001
Poland,2010,102.16,2,49236.14296538211,80343.98571428572,36839.28,78755.38461615384,899.0424999999999
Poland,2011,105.635,2,48556.82007088536,92907.54285714286,36013.085,78827.84615384616,935.4225
Poland,2012,103.685,2,47589.84627115737,99396.24285714285,35766.17,78884.15384615384,903.7299999999999
Poland,2013,103.205,2,46962.25391856594,101403.25714285715,35192.26,78902.69230769231,883.555
Poland,2014,103.055,2,45963.1048343917,99712.59999999999,34297.16,78904.46153769232,919.9230769230769
Poland,2015,105.64,2,46588.99709420167,88682.57142857143,34904.765,78859.0,899.0615384615385
Poland,2016,111.43,2,47418.66806512354,82365.47142857143,37078.355,73362.95714285715,876.2687750000001
Poland,2017,107.29,2,49272.64528838573,76463.52714285713,39466.725,78806.67692307693,829.6507250000001
Poland,2018,95.54,2,49330.868740466074,75012.71142857142,41204.024999999994,78803.24615384615,803.24435
Poland,2019,103.55000000000001,2,48034.490748514385,78300.57857142857,40522.655,78818.43076999999,746.71625
Poland,2020,104.27,2,46118.9214126429,78614.72857142857,39780.505000000005,78831.15384615384,691.451219512195
Poland,2021,103.02000000000001,2,49633.36871845187,84274.74571428572,41447.145000000004,78862.12230776923,730.8334146341463
Poland,2022,103.62,2,46294.05077441072,84935.77714285713,39810.645000000004,78870.09230776923,739.8226829268292
Poland,2023,109.425,2,42600.83054621032,96529.11857142857,38151.295,74702.62857142858,638.0019512195122
Poland,2024,102.185,2,,104476.62,,63258.93333333333,647.4907317073171
Portugal,2004,100.0,2,9908.65052856116,37557.115,10467.775,23847.499923846157,
Portugal,2005,102.3970365331885,2,10423.060495901615,34841.27285714286,10487.215,23865.146153076923,177.04999999999998
Portugal,2006,101.12201566529299,2,9337.856523672997,40012.41142857143,10050.595,23859.79230846154,186.6
Portugal,2007,100.86172897985949,2,9029.514157762504,35261.92428571429,10395.2,23864.284615384615,177.27142857142857
Portugal,2008,102.14008586581551,2,8468.937763717417,32664.52142857143,9932.76,23845.084614615385,213.88333333333335
Portugal,2009,99.99565335425851,2,8252.756327099407,24504.925714285717,9633.789999999999,23821.34623153846,228.1833333333333
Portugal,2010,98.43778958247,2,7849.584246812463,32140.278571428575,9644.63,23855.300000769228,
Portugal,2011,99.10022972963549,2,7698.260094428214,33788.572857142855,9232.705,23869.367692307693,345.6121
Portugal,2012,101.81793616938049,2,7680.607479289699,31323.372857142855,8353.269999999999,23865.896923076925,315.69
Portugal,2013,105.4328907396135,2,7395.015074850482,30686.307142857142,8275.51,23875.933076153844,323.03235
Portugal,2014,101.93957522541135,2,7165.060194848469,32874.13857142857,8260.055,23896.783846923077,321.9032
Portugal,2015,96.6503278011649,2,7761.222648932074,36941.17571428572,8291.55,23928.39076923077,330.6569
Portugal,2016,106.6526078628475,2,7738.769970731617,37301.93142857143,8251.305,22236.151429285714,333.88495
Portugal,2017,103.013595840213,2,9545.84364855846,38607.40285714286,8401.735,22245.809785714286,342.7155
Portugal,2018,94.36254966550585,2,7630.426707242392,32605.41285714286,8275.82,22220.162572142854,331.90085
Portugal,2019,97.62326719277411,2,7257.99755815007,43963.56285714286,8576.355,22222.674427857146,336.98435
Portugal,2020,100.87090895045145,2,6530.830192293529,47645.51142857143,7991.985,22302.910928571426,1.497
Portugal,2021,101.8542274921776,2,6441.609973442645,111829.83714285714,8328.02,22298.672499285716,
Portugal,2022,101.75,2,6637.043881870245,110274.18142857144,8316.775,22302.4705,
Portugal,2023,106.9,2,6151.299904778153,124593.24571428572,8225.67,22580.874642857143,
Portugal,2024,96.4,2,,116308.49,,22379.853333333333,
Slovak Republic,2005,100.0,2,6483.13310431189,15906.183333333334,5938.97,13702.216583333333,351.7
Slovak Republic,2006,96.01,2,6153.513958019884,17950.714285714286,5767.155,13703.591583333333,334.08
Slovak Republic,2007,102.725,2,5943.607961118603,17721.35714285714,5835.315,12741.43076923077,322.15
Slovak Republic,2008,108.275,2,6104.578162746019,21128.62857142857,5983.570000000001,12760.7,320.14
Slovak Republic,2009,101.14,2,5560.8971737852735,21652.928571428572,5490.725,12764.430769999999,317.26
Slovak Republic,2010,96.02,2,5770.992252550195,25843.971428571425,6148.110000000001,12790.776923076923,310.45
Slovak Republic,2011,93.75,2,5578.638052055463,24666.87142857143,5900.18,12785.213692307692,303.77
Slovak Republic,2012,86.86500000000001,2,5148.388342281367,24249.864285714284,5570.3550000000005,12782.573614615385,305.57
Slovak Republic,2013,79.48,2,5043.14880689889,23307.87857142857,5703.285,12779.472076923075,293.93
Slovak Republic,2014,89.16999999999999,2,4966.059951125896,26559.455714285716,5128.265,12792.524616153845,285.53
Slovak Republic,2015,87.20500000000001,2,5009.5962276767705,26737.914285714283,5389.44,12794.638616153847,288.13
Slovak Republic,2016,96.52,2,5084.283676265011,27473.782857142858,5536.68,11935.67,286.5
Slovak Republic,2017,91.965,2,5240.500269441667,27756.801428571427,5916.37,12802.836923076924,294.0
Slovak Republic,2018,75.02000000000001,2,5307.921815226215,27737.095714285715,5932.28,12804.17846076923,293.0
Slovak Republic,2019,76.735,2,4932.368889858978,28961.772857142856,5708.09,12812.22376923077,293.0
Slovak Republic,2020,84.935,2,4364.193443291568,32578.95857142857,5499.865,12833.16623076923,294.0
Slovak Republic,2021,79.735,2,4874.99726112136,36396.86142857143,5949.555,12855.228461538461,297.9
Slovenia,2008,100.0,1,2224.7514653214703,4432.47,2913.705,5646.107769307693,6933.651666666668
Slovenia,2009,95.5,1,1956.3628382699696,4360.882857142858,2566.01,5647.04615476923,6932.743333333333
Slovenia,2010,80.5,1,1990.9008334221596,4550.177142857143,2658.735,5649.184616,4392.271428571428
Slovenia,2011,82.5,1,1988.5875431129705,4751.568571428572,2606.7450000000003,5650.384615461538,3534.2719047619053
Slovenia,2012,84.5,1,1912.0366287011718,5179.83,2541.995,5652.799915307692,2692.546875
Slovenia,2013,80.7,1,1966.5405321230483,5689.027142857143,2483.76,5686.000000307692,3176.95625
Slovenia,2014,79.6,1,2253.2391065396982,6057.675714285715,2405.0600000000004,5688.107615307692,2916.9513636363636
Slovenia,2015,72.6,1,2288.1030121466447,6191.417142857143,2448.1299999999997,5689.392308153846,1841.376590909091
Slovenia,2016,75.6,1,2416.667490276057,6390.825714285714,2536.9249999999997,5283.975642857143,2203.4934782608693
Slovenia,2017,75.9,1,2424.7310265931974,6769.577142857143,2575.1749999999997,5675.516922461538,1752.7217391304348
Slovenia,2018,78.3,1,2412.148534162297,7000.660000000001,2581.46,5675.859998999999,2078.3658695652175
Slovenia,2019,77.0,1,1879.3541047109545,7257.102857142857,2540.6800000000003,5676.603153923077,1961.7615217391303
Slovenia,2020,81.1,1,1737.688923501669,7282.227142857142,2313.1349999999998,5676.084692538462,2303.0797933
Slovenia,2021,76.3,1,1759.354856525449,7569.838571428571,2474.975,5677.603076846154,2076.2830434782604
Slovenia,2022,74.0,1,1702.5504413758579,7766.547142857143,2452.65,5678.613846153847,1736.9680434782608
Slovenia,2023,76.2,1,1598.7752240764457,7967.22,2319.0299999999997,5679.355384076923,2382.323695652174
Slovenia,2024,77.1,1,,8280.545714285714,,8290.706666666667,2254.363043478261
Spain,1998,95.550155668808,2,36688.20847697161,57763.4,39919.655,139127.56166608332,460.9263157894737
Spain,1999,99.05196251744951,2,39447.0883391532,70401.75,41146.335,139393.32583308333,483.72105263157897
Spain,2000,100.0,2,41070.155238361265,74962.25,44025.36,139503.26666624998,1803.671111111111
Spain,2001,97.54567153207105,2,40792.27314296393,92197.2,45989.130000000005,139547.62416658332,1794.9466666666667
Spain,2002,98.05787768082935,2,42921.039248787754,122166.66666666667,46634.635,139781.98083316666,1840.4399999999998
Spain,2003,98.05293609780655,2,43754.60835455889,132200.01666666666,49400.805,139937.17333383334,1852.917777777778
Spain,2004,99.79083882550775,2,47266.22019921796,128881.31428571428,51273.305,129713.32769207693,1837.9555555555555
Spain,2005,97.10866606551335,2,48823.69913282219,139640.61428571428,52499.9,129859.88769215385,2353.789583333333
Spain,2006,92.99489948712265,2,47902.196545040926,156188.11428571428,50999.545,130043.98846023077,2260.608333333333
Spain,2007,94.769791016919,2,49373.01621367319,165165.80000000002,52262.135,130229.54846123078,2125.716
Spain,2008,99.3002803280572,2,45317.44205250439,212056.32857142857,50280.56,130545.03230784615,2102.43
Spain,2009,95.45465062510905,2,40937.77136673508,249724.62285714288,46645.48,130791.36923053846,2123.376
Spain,2010,93.9614039301832,2,38846.21432245683,250909.6585714286,47234.840000000004,131209.38538430768,2124.478
Spain,2011,99.36422120926615,2,38034.933304530874,280852.63714285713,45619.445,131337.71307715384,2114.37688
Spain,2012,98.23284951375125,2,37331.483687892236,276701.8128571428,43666.985,131517.270769,2057.78092
Spain,2013,92.95368418412895,2,34249.53638221219,258708.74714285714,41907.32,131405.99846138462,1955.84372
Spain,2014,96.40260519638755,2,34168.57049337627,272321.6742857143,40642.545,131448.2492313077,1978.9574400000001
Spain,2015,95.65648495192855,2,35395.911986524785,305912.21,41313.435,131598.8084626923,1901.57128
Spain,2016,95.73880891772879,2,34026.34644126063,316090.53142857144,42429.48,122807.80285714286,1875.67
Spain,2017,95.16216881370885,2,35585.05239969491,324446.71,43502.704999999994,131794.78846215384,1798.754
Spain,2018,88.14139453060551,2,34847.15407273729,346723.0342857143,44430.31,131994.08153730768,1836.6
Spain,2019,92.29660480146424,2,32815.6773474906,361097.2128571429,44488.15,125412.18142835714,1804.7020000000002
Spain,2020,86.67649359487785,2,28377.69138574346,371673.65285714285,40245.195,125591.13428542858,1829.3016
Spain,2021,91.3024029517979,2,29225.37483368804,399656.88714285713,43201.93,125899.6249995,
Spain,2022,90.4778453578466,2,31007.712410951306,401289.8242857143,42339.285,126089.42999935713,
Spain,2023,91.8128275044158,2,27317.703804496556,443491.68,41682.505,126335.20571507142,
Spain,2024,87.8414690374706,2,,440018.28285714285,,127350.92666666668,
Sweden,1998,91.912458656036,2,4357.273230447424,22706.75,18579.195000000003,128635.79083366667,2038.2
Sweden,1999,92.96690669490435,2,3913.739964535935,27376.216666666664,18204.184999999998,128644.12416591666,3152.2727272727275
Sweden,2000,100.0,2,3631.3157019524465,30462.899999999998,18004.705,128652.45749976666,1797.8285714285714
Sweden,2001,99.74489795058506,2,3646.0261577169817,35269.36666666667,17919.600000000002,128644.95749968333,
Sweden,2002,96.3331378208086,2,3751.101270681702,37176.166666666664,18144.86,128637.45750066667,
Sweden,2003,97.10930409068645,2,3944.8800371239195,39114.450000000004,17844.489999999998,128629.95750016667,
Sweden,2004,111.48107782224275,2,4132.47754584681,38509.13333333333,17760.69,118899.26846146154,
Sweden,2005,99.66080826809164,2,3610.9754135007165,38638.36666666667,17486.785,118892.80692276923,1892.0285714285715
Sweden,2006,91.26078141777235,2,3162.9692244855655,39063.25,17435.46,118887.96076946154,
Sweden,2007,107.05762000670325,2,2940.2497694367657,52858.18333333333,17566.735,118944.72999946153,
Sweden,2008,99.0231018078092,2,2823.401539086156,57534.68333333333,17113.745,118959.49923069231,
Sweden,2009,96.85863102942369,2,2358.0518540428416,66714.78333333334,16308.064999999999,118989.960769,
Sweden,2010,98.6365196498769,2,3043.0233591135334,63932.799999999996,17705.13,119024.49923030769,1592.9019607843138
Sweden,2011,96.33465375491924,2,2559.117094917584,69846.82857142857,16878.77,119042.2684613846,
Sweden,2012,104.51851969261611,2,2342.4656084310373,69477.6,16855.12,119025.9599996923,
Sweden,2013,100.9187276966403,2,2145.340420857511,72808.80571428571,16695.975,125262.614615,
Sweden,2014,101.75187252832791,2,2036.5048496518978,72924.52714285714,16245.995,125248.84538461539,
Sweden,2015,98.98165124812519,2,2229.423918335521,75374.03285714285,16437.085,125243.1169233077,1379.5094339622642
Sweden,2016,96.7110271625732,2,2456.166955384838,80186.5457142857,16784.835,116334.25142842857,
Sweden,2017,103.00960488774246,2,2877.7559979469097,83632.31000000001,16960.844999999998,125273.57923007692,
Sweden,2018,94.70223371669354,2,3339.5475594913714,88185.71571428572,16649.495,125291.116923,
Sweden,2019,104.39486783751045,2,3168.781440647387,88931.00857142858,16570.26,125314.7699996923,
Sweden,2020,105.2862429931653,2,2692.9206967593122,88442.30285714286,16011.81,125305.38461546155,1227.0566037735848
Sweden,2021,102.3258899535987,2,3135.1871942450757,87887.64142857143,16760.355,125302.30769192308,
Sweden,2022,103.28114163472685,2,2970.2708880713176,86532.24285714285,15946.42,125294.61538407693,
Sweden,2023,100.43092554796766,2,3183.1278327930554,79774.02857142857,16170.725,125241.53846184615,
Sweden,2024,99.63062019721082,2,,72005.60428571429,,186226.66666666666,
Switzerland,1990,109.4058905552935,2,6799.034099316057,9981.0,9176.55,10999.220416666665,543.5
Switzerland,1991,103.2183402065451,2,6690.895936740916,,9647.69,11002.79025,553.5
Switzerland,1992,104.6162370647497,2,6840.523653650697,,9659.81,11006.360166666667,554.0
Switzerland,1993,108.91295201438899,2,6473.325014853581,,9370.495,11009.9298325,497.25
Switzerland,1994,107.31768643613945,2,6619.51684561998,,9149.675,11013.500083333332,510.25
Switzerland,1995,106.542933819289,2,6547.7073247194785,,9397.92,11017.069833333333,496.7
Switzerland,1996,104.1822773113159,2,6342.837303687392,27160.5,9610.405,11020.424083333332,488.925
Switzerland,1997,99.3850204529416,2,6462.57959487772,32092.0,9381.505,11023.777416666666,493.5
Switzerland,1998,95.4479209154272,2,6702.055735546768,35638.5,9626.98,11027.131249999999,497.3
Switzerland,1999,94.78529048047365,2,6856.439574340277,39366.5,9880.46,11030.485333333332,491.5
Switzerland,2000,100.0,2,7214.185445584078,41187.5,9697.769999999999,11033.838415833334,467.5
Switzerland,2001,94.39172870386025,2,7064.469460495065,46795.0,9981.654999999999,11036.846333333333,452.5
Switzerland,2002,93.7790216996543,2,6651.802098157852,51129.5,9717.415,11039.854667499998,462.5
Switzerland,2003,96.002638633846,2,6832.946995740739,54339.0,10009.91,11042.863584166667,481.5
Switzerland,2004,101.5256911515369,2,6668.9308954214,57052.5,10081.445,10283.993383846155,445.75
Switzerland,2005,104.96370327171255,2,6959.848120210082,17164.955714285716,10211.615,10288.728230769231,448.25
Switzerland,2006,99.37899884468786,2,7064.418046553593,17260.954285714284,10150.945,10292.019691538462,430.0
Switzerland,2007,103.02834363256845,2,6746.8959118776775,17084.335714285717,9824.045,10293.847385384615,420.5
Switzerland,2008,101.8807788640103,2,6757.4237623544395,16729.86142857143,10153.84,10294.802769230768,425.75
Switzerland,2009,94.4278122266025,2,6545.4210196658105,16429.77,9939.69,10296.10899923077,416.5
Switzerland,2010,102.28765220177814,2,6742.446792470321,16342.768571428573,10354.41,10298.526076923077,406.5
Switzerland,2011,102.6659727323939,2,6139.309845961637,583.2133333333333,9564.445000000002,10304.154076923076,409.25
Switzerland,2012,108.427749947981,2,6552.174468159788,17815.257142857143,9881.185,10310.492615384614,143.1921052631579
Switzerland,2013,99.067353427563,2,6664.960155938309,18715.821428571428,10106.185000000001,10317.404538461538,393.0
Switzerland,2014,104.7352899696402,2,5879.643159293712,19539.588571428572,9265.615,10323.905154615386,385.0
Switzerland,2015,108.48431392320009,2,6237.022665257177,19778.034285714286,9384.550000000001,10327.25246076923,396.75
Switzerland,2016,107.73321862231865,2,5925.519558773288,20477.971428571425,9508.880000000001,10332.359153846153,389.75
Switzerland,2017,109.4571131500376,2,5926.801381422648,21865.79857142857,9402.8,10341.247154615385,392.0
Switzerland,2018,103.81736809982004,2,5976.801003981526,23368.398571428574,9155.4,10350.75076923077,399.25
Switzerland,2019,114.19454590972049,2,5595.255701530887,24638.21857142857,9142.58,10359.00146153846,388.25
Switzerland,2020,119.6483438133985,2,5434.713067769793,25682.231428571427,8667.26,10366.025846923078,395.5
Switzerland,2021,124.308328652203,2,5669.817037627085,26258.79857142857,9133.550000000001,10370.545383846154,383.5
Switzerland,2022,115.762763014344,2,5155.446054645061,26948.22857142857,8456.95,10375.680383846153,389.0
Switzerland,2023,120.898212968448,2,5252.9270045425,27464.79142857143,8300.21,10379.875307692306,386.75
Switzerland,2024,122.4246400180945,2,,27589.79714285714,,8436.72,
United Kingdom,1990,113.712965871189,2,89021.53925101807,8663.098,69721.815,62945.833333333336,7348.0
United Kingdom,1991,110.4074448129435,2,90002.4450183042,8641.414,72622.365,62960.5,7342.7
United Kingdom,1992,106.933961426991,2,87742.74342950633,8648.176,71614.695,62975.166667499994,7165.0
United Kingdom,1993,104.411679983144,2,85607.00486646907,8650.086,72686.81499999999,62989.833333333336,7190.1
United Kingdom,1994,103.17041950447035,2,87433.98523382352,8594.973999999998,72829.065,63004.50000083333,7321.9
United Kingdom,1995,102.77972247323851,2,86648.49570309074,8530.054,72581.47,63019.166666666664,7315.3
United Kingdom,1996,102.582510616665,2,88973.25265933975,8532.142,76408.795,63033.833333333336,7065.2
United Kingdom,1997,102.0695369445245,2,86139.64469360551,8502.284,74486.14,63048.50000083333,6836.2
United Kingdom,1998,101.18758820424449,2,86063.16166212503,8456.248,74678.645,63063.166666666664,6597.3
United Kingdom,1999,100.440659651391,2,83127.18597154305,8423.986,75979.58,63077.833333333336,5243.1
United Kingdom,2000,100.0,2,83178.45949997062,8311.388,75942.84000000001,63092.49999916667,4427.4
United Kingdom,2001,99.61682135400125,2,83473.739063096,8402.936,76025.995,63101.25,4838.8
United Kingdom,2002,99.2824979039278,2,81123.5331053508,130506.21166666667,74538.305,63110.00000083333,4968.4
United Kingdom,2003,99.04655563377284,2,81832.6755557481,122776.95833333333,75335.57,63118.75000083333,4917.2
United Kingdom,2004,98.72046036341456,2,81485.2277040691,119356.90333333332,75587.295,58778.92307692308,5018.4
United Kingdom,2005,98.23370443074779,2,80621.18156967488,110232.09000000001,74827.595,58744.769230769234,3018.657142857143
United Kingdom,2006,97.45849133068175,2,79874.90981416489,110295.59666666666,73434.57,58751.846153846156,3273.8142857142857
United Kingdom,2007,96.62093309872245,2,78372.0866757087,120647.54666666668,71541.18,58803.07692230769,3264.2000000000003
United Kingdom,2008,95.89085907962115,2,76029.55600733862,130832.17,71085.935,58857.384616153846,2781.4
United Kingdom,2009,95.29332305276915,2,69747.09311133526,129908.49166666665,66298.48999999999,58865.769230769234,2466.6625
United Kingdom,2010,95.0799028853881,2,71508.51279763631,126471.46666666667,69026.72499999999,58856.846153846156,2392.925
United Kingdom,2011,94.68894449152461,2,66377.74906482035,116072.99666666666,63240.13,58824.61538461538,1003.4
United Kingdom,2012,93.70412611989495,2,68267.89092463657,107715.11333333333,64508.225,58801.92307769231,2126.125
United Kingdom,2013,92.37686918843065,2,66745.40380949514,102812.64666666667,64796.215000000004,58793.07692307692,
United Kingdom,2014,91.49266722791549,2,61874.78774052563,98230.84666666666,61404.135,58792.32707692307,
United Kingdom,2015,90.5939555918772,2,59563.626202862004,93625.29666666668,62822.865000000005,58785.22515384616,
United Kingdom,2016,89.21874187367536,2,56580.29458949277,91449.71999999999,63872.055,54748.94635714286,
United Kingdom,2017,87.63460736602946,2,55186.467548878565,93080.50166666666,63850.57,58799.17815384615,
United Kingdom,2018,85.93279596304089,2,54359.91385093986,85803.655,64283.865,58777.30084615384,
United Kingdom,2019,84.23391569545176,2,52469.73012934971,87728.95166666666,63295.81,58788.80099999999,
United Kingdom,2020,82.40090155222175,2,47873.10186126705,88253.34166666667,58037.29,58801.70438461538,
United Kingdom,2021,80.60762417369034,2,49627.77441177194,91192.865,60150.21,58823.51192230769,
United Kingdom,2022,79.13760689642895,2,47574.45882507665,91586.86666666668,56960.82,58834.82415461539,
United Kingdom,2023,77.9680030375303,2,45278.14555154037,89678.03833333333,55432.03,58836.021,
United States,1990,107.446,2,730862.1915399142,208334.4,653970.305,2580967.500000833,95903.73
United States,1991,107.68299999999999,2,721962.662400025,208334.4,654736.0,2581058.0,
United States,1992,108.5855,2,733013.6275217902,200048.0,659241.74,2581148.499999167,
United States,1993,107.0395,2,748713.0808859358,203157.0,670210.0650000001,2581238.999999167,
United States,1994,105.8545,2,759212.5616598759,208621.0,686170.795,2581329.5,
United States,1995,105.231,2,770740.3902778904,232646.0,696466.875,2581419.999999167,84009.015
United States,1996,103.892,2,792110.2354800506,418986.3333333333,718524.495,2581510.499999167,
United States,1997,103.63900000000001,2,800083.2369566201,1376170.0,727550.855,2581601.0,
United States,1998,102.0135,2,808244.3912307961,3584743.0,726170.7949999999,2581691.499999167,
United States,1999,101.477,2,815382.4788970881,4951176.166666667,751888.0599999999,2581782.0,
United States,2000,100.0,2,838877.4143651103,4573322.142857143,780188.975,2582610.8333325,87960.105
United States,2001,95.649,2,824432.5590845544,5363874.0,767696.415,2583042.8333333335,
United States,2002,96.349,2,834284.1328650468,5829983.142857143,772089.595,2583474.8333341666,
United States,2003,97.7755,2,838551.48243204,6384963.571428572,779192.235,2583906.8333333335,
United States,2004,97.651,2,859383.2855626022,7119804.857142857,794991.5349999999,2584338.8333333335,
United States,2005,101.622,2,855864.436360765,7491671.857142857,792609.72,2387204.5384615385,84299.13
United States,2006,100.33600000000001,2,844104.2071715966,8111214.857142857,791507.425,2387255.076923077,
United States,2007,101.84049999999999,2,861154.1196354517,8632124.142857144,799486.515,2388075.307693077,
United States,2008,99.769,2,835383.2461673488,9349051.857142856,777010.2899999999,2401582.130769231,
United States,2009,101.307,2,785170.2428499981,9562546.42857143,736465.065,2402150.5384615385,
United States,2010,100.28800000000001,2,806142.3808384681,9927672.799999999,767407.1,2402549.23077,
United States,2011,98.9425,2,782448.6674053315,10298727.157142857,747388.9249999999,2402760.7692315383,
United States,2012,99.431,2,752159.1575474151,11751068.908333333,731361.105,2402972.3076915387,
United States,2013,98.367,2,779791.834861598,11850362.771666666,756527.815,2403360.3846146157,
United States,2014,98.78899999999999,2,784078.5487059043,10822801.742857143,765893.0850000001,2403572.0000007693,
United States,2015,103.65,2,771934.9349320466,10580266.385714287,764747.92,2403668.7692315383,
Wallonia,1990,117.459889602772,2,,,,,
Wallonia,1991,115.25187717261801,2,,,,,
Wallonia,1992,113.1565203494965,2,,,,,
Wallonia,1993,111.1810995424,2,,,,,
Wallonia,1994,109.305762977903,2,,,,,
Wallonia,1995,107.5341508605,2,,,,,
Wallonia,1996,105.872880448001,2,,,,,
Wallonia,1997,104.28605062234101,2,,,,,
Wallonia,1998,102.75463498557,2,,,,,
Wallonia,1999,101.31668633359,2,,,,,
Wallonia,2000,100.0,2,,,,,
Wallonia,2001,98.73343689985501,2,,,,,
Wallonia,2002,97.4753040327574,2,,,,,
Wallonia,2003,96.17646576502725,2,,,,,
Wallonia,2004,94.85080550944645,2,,,,,
Wallonia,2005,93.5459703730388,2,,,,,
Wallonia,2006,92.2815019346638,2,,,,,
Wallonia,2007,91.01903720385374,2,,,,,
Wallonia,2008,89.754435049222,2,,,,,
Wallonia,2009,88.4693179699825,2,,,,,
Wallonia,2010,87.1569064840357,2,,,,,
Wallonia,2011,85.81554984043376,2,,,,,
Wallonia,2012,84.4517030726937,2,,,,,
Wallonia,2013,83.07397289217161,2,,,,,
Wallonia,2014,81.717096338857,2,,,,,
Wallonia,2015,80.3954577524233,2,,,,,
Wallonia,2016,79.0918437101583,2,,,,,
Wallonia,2017,77.8244552345394,2,,,,,
Wallonia,2018,76.55260117895111,2,,,,,
Wallonia,2019,75.30721615459629,2,,,,,
Wallonia,2020,74.0656335590283,2,,,,,
Wallonia,2021,72.82057298325611,2,,,,,
Wallonia,2022,71.5829550407662,2,,,,,
Wallonia,2023,70.35790846271045,2,,,,,
Wallonia,2024,69.14245619577599,2,,,,,
